Curriculum,Cognitive and Behavioral Neuroscience,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,
Degree Type,BS,,,,,,,,
System Type,Quarter,,,,,,,,
CIP,30.2501,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
1,COGS 17,COGS,17,,,,4,,
2,MATH 10A / 20A,MATH,10A,,,,4,,
3,MATH 10B / 20B,MATH,10B,2,,,4,,
11,NATURAL SCIENCE 1,,,,,,4,,
4,MATH 10C / 20C,MATH,10C,3,,,4,,
12,NATURAL SCIENCE 2,,,,,,4,,
5,COGS 14A / PSYC 70,COGS,14A,,,,4,,
6,COGS 14B / PSYC 60,COGS,14B,5,,,4,,
13,COMPUTER PROGRAMMING,,,,,,4,,
7,COGS 107A,COGS,107A,1,,,4,,
8,COGS 101A / PSYC 102,COGS,101A,,,,4,,
9,COGS 107B / PSYC 106,COGS,107B,7,,,4,,
14,CBN UD COURSE 1,,,,,,4,,
10,COGS 107C / PSYC 108,COGS,107C,9,,,4,,
15,CBN UD COURSE 2,,,,,,4,,
16,CBN RESEARCH 1,,,,,,4,,
17,CBN RESEARCH 2,,,,,,4,,
18,CBN UD COURSE 3,,,,,,4,,
19,CBN UD COURSE 4,,,,,,4,,
20,CBN UD COURSE 5,,,,,,4,,
21,ADDITIONAL ELECTIVE 1,,,,,,4,,
22,CBN UD COURSE 6,,,,,,4,,
23,ADDITIONAL ELECTIVE 2,,,,,,4,,
