Curriculum,Earth Sciences
Degree Plan,Earth Sciences/ Revelle
Institution,"University of California, San Diego"
Degree Type,BS
System Type,Quarter
CIP,40.0601
Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,MATH 20A,MATH,20A,,,,4,,,1
3,CHEM 6A,CHEM,6A,,,,4,,,1
2,SIO 50,SIO,50,,,,6,,,1
4,MATH 20B,MATH,20B,1,,,4,,,2
6,CHEM 6B,CHEM,6B,3;1,,,4,,,2
5,PHYS 2A,PHYS,2A,1,,,4,,,2
7,MATH 20C,MATH,20C,4,,,4,,,3
9,CHEM 6C,CHEM,6C,6,,,4,,,3
8,PHYS 2B,PHYS,2B,5;4,,,4,,,3
10,SIO 100,SIO,100,2,,,4,,,4
12,MATH 20D,MATH,20D,7,,,4,,,4
11,PHYS 2C,PHYS,2C,5;1;4;7,,,4,,,4
13,SIO 102,SIO,102,2;3;6;9,,,4,,,5
14,BILD 3,BILD,3,,,,4,,,5
22,SIO ELECTIVE GROUP B 1,,,,,,4,,,6
23,SIO ELECTIVE GROUP B 2,,,,,,4,,,7
15,SIO 104,SIO,104,14,,,6,,,7
24,SIO ELECTIVE GROUP C 1,,,,,,4,,,8
16,SIO 103,SIO,103,1;4;7;12;5;8;11;2,,,4,,,8
25,SIO ELECTIVE GROUP C 2,,,,,,4,,,9
26,SIO ELECTIVE GROUP B 3,,,,,,4,,,10
27,SIO ELECTIVE GROUP C 3,,,,,,4,,,10
28,SIO ELECTIVE GROUP C 4,,,,,,4,,,11
29,SIO ELECTIVE GROUP C 5,,,,,,4,,,12
Additional Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
17,HUM 1,HUM,1,,,,6,,,2
18,HUM 2,HUM,2,,,,6,,,3
19,HUM 3,HUM,3,,,,4,,,4
20,HUM 4,HUM,4,,,,4,,,5
30,SOCIAL SCIENCE,,,,,,4,,,6
21,HUM 5,HUM,5,,,,4,,,6
31,LANGUAGE 1,,,,,,5,,,7
32,LANGUAGE 2,,,,,,5,,,8
33,DEI / SOCIAL SCIENCE,,,,,,4,,,9
34,LANGUAGE 3,,,,,,5,,,9
35,ELECTIVE 1,,,,,,4,,,9
36,LANGUAGE 4,,,,,,5,,,10
37,ELECTIVE 2,,,,,,4,,,10
38,FINE ARTS,,,,,,4,,,11
39,ELECTIVE 3,,,,,,4,,,11
40,ELECTIVE 4,,,,,,4,,,11
41,ELECTIVE 5,,,,,,4,,,12
42,ELECTIVE 6,,,,,,4,,,12
43,ELECTIVE 7,,,,,,4,,,12
