Curriculum,Public Health with Concentration in Epidemiology,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,
Degree Type,BS,,,,,,,,
System Type,Quarter,,,,,,,,
CIP,51.2299,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
1,BILD 1,BILD,1,,,,4,,
2,PH 40,PH,40,,,,4,,
12,LD PH __,,,,,,4,,
3,BILD 2,BILD,2,1,,,4,,
13,LD PH __ (TRENDING TOPICS),,,,,,4,,
4,BILD 3,BILD,3,,,,4,,
14,QUANTITATIVE METHODS (STATS),,,,,,4,,
5,PH 45,PH,45,2,,,4,,
6,PH 110,PH,110,2,,,4,,
7,PH 101 / PH 102 1,PH,101,2,,,4,,
15,PH UDE 1,,,,,,4,,
16,PH 101 / PH 102 2,PH,101,2,,,4,,
8,USP 143,USP,143,,,,4,,
9,PH 120 / PH 130 1,PH,120,2,,,4,,
17,PH UDE 2,,,,,,4,,
18,PH 120 / PH 130 2,PH,120,2,,,4,,
19,CONCENTRATION UDE 1,,,,,,4,,
10,PH 193,PH,193,2;5;7;6;9,,,4,,
20,CONCENTRATION UDE 2,,,,,,4,,
11,PH 194,PH,194,2;5;7;6;9;10,,,4,,
21,CONCENTRATION UDE 3,,,,,,4,,
