Curriculum,Public Health with Concentration in Health Policy and Management Sciences,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,
Degree Type,BS,,,,,,,,
System Type,Quarter,,,,,,,,
CIP,51.2299,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
1,FMPH 40,FMPH,40,,,,4,,
2,BILD 3,BILD,3,,,,4,,
3,FMPH 50,FMPH,50,,,,4,,
10,SBE 1,,,,,,4,,
11,LD BIOLOGY 1,,,,,,4,,
12,SBE 2,,,,,,4,,
13,LD BIOLOGY 2,,,,,,4,,
4,FMPH 110,FMPH,110,1,,,4,,
14,STATISTICS (QUANTITATIVE METHODS),,,,,,4,,
15,CONCENTRATION UDE 1,,,,,,4,,
5,FMPH 101 / FMPH 102 1,FMPH,101,,,,4,,
6,USP 143,USP,143,,,,4,,
16,FMPH 101 / FMPH 102 2,FMPH,101,1,,,4,,
17,CONCENTRATION UDE 2,,,,,,4,,
7,FMPH 120 / FMPH 130 1,FMPH,120,1,,,4,,
18,FMPH 120 / FMPH 130 2,FMPH,120,,,,4,,
19,FMPH UDE,,,,,,4,,
8,FMPH 193,FMPH,193,,,,4,,
20,UDE 1,,,,,,4,,
9,FMPH 194,FMPH,194,,,,4,,
21,UDE 2,,,,,,4,,
