Curriculum,Interdisciplinary Computing and the Arts
Degree Plan,Interdisciplinary Computing and the Arts/ Revelle
Institution,"University of California, San Diego"
Degree Type,BA
System Type,Quarter
CIP,50.0999
Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,MUS 1A,MUS,1A,,,,4,,,1
12,MUS 4,MUS,4,,,,4,,,1
4,MATH 20A,MATH,20A,,,,4,,,1
13,MUS 1B,MUS,1B,1,,,4,,,2
2,CSE 11,CSE,11,,,,4,,,2
6,MATH 20B,MATH,20B,4,,,4,,,2
15,MUS 6,MUS,6,,,,4,,,3
3,VIS 41,VIS,41,,,,4,,,3
5,MUS 43 1,MUS,43,,,,1,,,4
21,MUS 43 2,MUS,43,,,,1,,,5
22,MUS 43 3,MUS,43,,,,1,,,6
7,VIS 142,VIS,142,,,,4,,,7
20,MUS 170,MUS,170,1,,,4,,,7
23,UD HISTORY ELECTIVE,,,,,,4,,,7
8,VIS 145A,VIS,145A,7,,,4,,,8
24,UD ADVANCED ELECTIVE 1,,,,,,4,,,8
9,VIS 159,VIS,159,,,,4,,,8
25,UD THEORY & HISTORY ELECTIVE,,,,,,4,,,9
26,UD ADVANCED ELECTIVE 2,,,,,,4,,,9
27,UD ADVANCED ELECTIVE 3,,,,,,4,,,10
10,ICAM 160A,ICAM,160A,,,,4,,,11
28,UD ADVANCED ELECTIVE 4,,,,,,4,,,11
11,ICAM 160B,ICAM,160B,,,,4,,,12
Additional Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
29,DEI / SOCIAL SCIENCE,,,,,,4,,,1
14,HUM 1,HUM,1,,,,6,,,2
30,MATH GE,,,,,,4,,,3
16,HUM 2,HUM,2,,,,6,,,3
17,HUM 3,HUM,3,14,,,4,,,4
31,CHEMISTRY GE,,,,,,4,,,4
32,LANGUAGE 1,,,,,,5,,,4
33,SOCIAL SCIENCE,,,,,,4,,,4
18,HUM 4,HUM,4,,,,4,,,5
34,NATURAL SCIENCE GE 1,,,,,,4,,,5
35,LANGUAGE 2,,,,,,5,,,5
19,HUM 5,HUM,5,,,,4,,,6
36,NATURAL SCIENCE GE 2,,,,,,4,,,6
37,LANGUAGE 3,,,,,,5,,,6
38,LANGUAGE 4,,,,,,5,,,7
39,PHYSICS GE,,,,,,4,,,8
40,BIOLOGY GE,,,,,,4,,,9
41,UD ELECTIVE 1,,,,,,4,,,10
42,ELECTIVE 1,,,,,,4,,,10
43,ELECTIVE 2,,,,,,1,,,10
44,UD ELECTIVE 2,,,,,,4,,,11
45,UD ELECTIVE 3,,,,,,4,,,12
46,ELECTIVE 3,,,,,,4,,,12
