Curriculum,Literatures of the World
Degree Plan,Literatures of the World/ Revelle
Institution,"University of California, San Diego"
Degree Type,BA
System Type,Quarter
CIP,24.0199
Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
10,LD LIT LANG 1,,,,,,5,,,1
11,LD LIT LANG 2,,,,,,5,,,2
12,LD LIT LANG 3,,,,,,5,,,3
13,LD LIT LANG 4,,,,,,5,,,4
14,LD LIT SEQUENCE 1,,,,,,4,,,4
15,LD LIT LANG 5,,,,,,5,,,5
16,LD LIT SEQUENCE 2,,,,,,4,,,5
17,LD LIT LANG 6,,,,,,5,,,6
18,LD LIT SEQUENCE 3,,,,,,4,,,6
19,UD LIT LANG,,,,,,4,,,7
20,UD LIT COURSE - NON - US / NON - EU 1,,,,,,4,,,7
21,UD LIT COURSE - NON - US / NON - EU 2,,,,,,4,,,8
22,UD LIT COURSE (THEME 1) 1,,,,,,4,,,8
23,UD LIT COURSE (THEME 1) 2,,,,,,4,,,9
24,UD LIT COURSE (THEME 2) 1,,,,,,4,,,9
25,UD LIT COURSE (THEME 1) 3,,,,,,4,,,10
26,UD LIT COURSE (THEME 1) 4,,,,,,4,,,10
27,UD LIT COURSE (THEME 2) 2,,,,,,4,,,10
28,UD LIT COURSE (THEME 1) 5,,,,,,4,,,11
29,UD LIT COURSE (THEME 2) 3,,,,,,4,,,11
30,UD LIT COURSE (THEME 1) 6,,,,,,4,,,12
31,UD LIT COURSE (THEME 2) 4,,,,,,4,,,12
Additional Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,MATH 10A,MATH,10A,,,,4,,,1
2,CHEM 11,CHEM,11,,,,4,,,1
32,FINE ARTS,,,,,,4,,,1
3,MATH 10B,MATH,10B,1,,,4,,,2
33,NATURAL SCIENCE GE 1,,,,,,4,,,2
4,HUM 1,HUM,1,,,,6,,,2
34,MATH GE,,,,,,4,,,3
35,NATURAL SCIENCE GE 2,,,,,,4,,,3
5,HUM 2,HUM,2,,,,6,,,3
6,HUM 3,HUM,3,,,,4,,,4
36,DEI / SOCIAL SCIENCE,,,,,,4,,,4
7,HUM 4,HUM,4,,,,4,,,5
37,PHYSICS GE,,,,,,4,,,5
8,HUM 5,HUM,5,,,,4,,,6
38,SOCIAL SCIENCE,,,,,,4,,,6
9,BILD 7 / 10,BILD,7,,,,4,,,7
39,ELECTIVE 1,,,,,,4,,,7
40,ELECTIVE 2,,,,,,4,,,8
41,ELECTIVE 3,,,,,,4,,,8
42,ELECTIVE 4,,,,,,4,,,9
43,ELECTIVE 5,,,,,,4,,,11
44,ELECTIVE 6,,,,,,2,,,12
