Curriculum,Bachelor of Science in Public Health with Concentration in Epidemiology,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,
Degree Type,BS,,,,,,,,
System Type,Quarter,,,,,,,,
CIP,51.2299,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
1,BILD 1,BILD,1,,,,4,,
11,SBE 1,,,,,,4,,
2,BILD 2,BILD,2,1,,,4,,
12,SBE 2,,,,,,4,,
3,BILD 3,BILD,3,,,,4,,
13,STATISTICS (QUANTITATIVE METHODS),,,,,,4,,
4,FMPH 40,FMPH,40,,,,4,,
5,FMPH 50 / FMPH 110 1,FMPH,50,,,,4,,
14,FMPH 50 / FMPH 110 2,FMPH,50,,,,4,,
6,FMPH 101 / FMPH 102 1,FMPH,101,4,,,4,,
15,CONCENTRATION UDE 1,,,,,,4,,
7,USP 143,USP,143,,,,4,,
16,FMPH 101 / FMPH 102 2,FMPH,101,4,,,4,,
8,FMPH 120 / FMPH 130 1,FMPH,120,4,,,4,,
17,CONCENTRATION UDE 2,,,,,,4,,
18,FMPH 120 / FMPH 130 2,FMPH,120,4,,,4,,
19,FMPH UDE,,,,,,4,,
9,FMPH 193,FMPH,193,,,,4,,
20,UDE 1,,,,,,4,,
10,FMPH 194,FMPH,194,9,,,4,,
21,UDE 2,,,,,,4,,
