Curriculum,Oceanic and Atmospheric Sciences,,,,,,,,,
Degree Plan,Oceanic and Atmospheric Sciences/ Warren,,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,,
Degree Type,BS,,,,,,,,,
System Type,Quarter,,,,,,,,,
CIP,40.0499,,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
3,SIO 60,SIO,60,,,,4,,,1
2,CHEM 6A,CHEM,6A,,,,4,,,1
1,MATH 20A,MATH,20A,,,,4,,,1
5,CHEM 6B,CHEM,6B,2;1,,,4,,,2
4,MATH 20B,MATH,20B,1,,,4,,,2
6,PHYS 2A,PHYS,2A,1,,,4,,,2
9,PHYS 2B,PHYS,2B,6;1;4,,,4,,,3
7,MATH 20C,MATH,20C,4,,,4,,,3
8,CHEM 6C,CHEM,6C,5,,,4,,,3
10,PHYS 2BL,PHYS,2BL,6,,,2,,,3
14,PHYS 2CL,PHYS,2CL,6;9,,,2,,,4
13,PHYS 2C,PHYS,2C,6;1;4;7,,,4,,,4
11,MATH 20D,MATH,20D,7,,,4,,,4
12,CHEM 7L,CHEM,7L,5,,,4,,,4
15,MATH 20E,MATH,20E,7,,,4,,,5
16,SIO 172,SIO,172,7;13,,,4,,,5
17,MATH 18,MATH,18,,,,4,,,6
18,SIO 174,SIO,174,8;7,,,4,,,6
19,SIO 171,SIO,171,7;13,,,4,,,7
20,MAJOR ELECTIVE 1,,,,,,4,,,7
21,MAJOR ELECTIVE 2,,,,,,4,,,8
22,MAJOR ELECTIVE 3,,,,,,4,,,8
23,MAJOR ELECTIVE 4,,,,,,4,,,9
24,MAJOR ELECTIVE 5,,,,,,4,,,10
25,MAJOR ELECTIVE 6,,,,,,4,,,10
26,MAJOR ELECTIVE 7,,,,,,4,,,11
27,MAJOR ELECTIVE 8,,,,,,4,,,11
28,MAJOR ELECTIVE 9,,,,,,4,,,12
Additional Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
29,GE 1,,,,,,4,,,1
30,GE 2,,,,,,4,,,2
31,GE 3,,,,,,4,,,5
32,GE 4,,,,,,4,,,5
33,GE 5,,,,,,4,,,6
34,GE 6,,,,,,4,,,6
35,GE 7,,,,,,4,,,7
36,GE 8,,,,,,4,,,7
37,GE 9,,,,,,4,,,8
38,GE 10,,,,,,4,,,8
39,GE 11,,,,,,4,,,9
40,GE 12,,,,,,4,,,9
41,ELECTIVE 1,,,,,,4,,,9
42,GE 13,,,,,,4,,,10
43,ELECTIVE 2,,,,,,4,,,10
44,GE 14,,,,,,4,,,11
45,GE 15,,,,,,4,,,12
46,GE 16,,,,,,4,,,12
