Curriculum,"Russian, East European and Eurasian Studies",,,,,,,,,
Degree Plan,"Russian, East European and Eurasian Studies/ Seventh",,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,,
Degree Type,BA,,,,,,,,,
System Type,Quarter,,,,,,,,,
CIP,05.0105,,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,LTRU 1A,LTRU,1A,,,,5,,,1
2,LTRU 1B,LTRU,1B,1,,,5,,,2
3,LTRU 1C,LTRU,1C,2,,,5,,,3
4,LTRU 2A,LTRU,2A,3,,,5,,,4
5,LTRU 2B,LTRU,2B,4,,,5,,,5
12,LTRU UD ELECTIVE 1,,,,,,4,,,6
6,LTRU 104A,LTRU,104A,5,,,4,,,7
13,HIEU UD ELECTIVE 1,,,,,,4,,,7
14,HIEU UD ELECTIVE 2,,,,,,4,,,8
7,LTRU 104B,LTRU,104B,6,,,4,,,8
8,LTRU 104C,LTRU,104C,6,,,4,,,9
15,LTRU UD ELECTIVE 2,,,,,,4,,,9
16,LTRU UD ELECTIVE 3,,,,,,4,,,10
17,REEES UD ELECTIVE 1,,,,,,4,,,10
18,REEES UD ELECTIVE 2,,,,,,4,,,11
19,REEES UD ELECTIVE 3,,,,,,4,,,11
20,REEES UD ELECTIVE 4,,,,,,4,,,12
Additional Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
21,DEI,,,,,,4,,,1
22,ALTERNATIVE 1,,,,,,4,,,1
23,ELECTIVE 1,,,,,,4,,,1
9,SYN 1,SYN,1,,,,4,,,2
24,ALTERNATIVE 2,,,,,,4,,,2
25,ELECTIVE 2,,,,,,4,,,2
26,ALTERNATIVE 3,,,,,,4,,,3
27,ELECTIVE 3,,,,,,4,,,3
28,ELECTIVE 4,,,,,,4,,,3
10,SYN 2,SYN,2,9,,,4,,,4
29,ALTERNATIVE 4,,,,,,4,,,4
30,ELECTIVE 5,,,,,,4,,,4
31,ALTERNATIVE 5,,,,,,4,,,5
32,ELECTIVE 6,,,,,,4,,,5
33,ELECTIVE 7,,,,,,4,,,5
34,ALTERNATIVE 6,,,,,,4,,,6
35,ALTERNATIVE 7,,,,,,4,,,6
36,ELECTIVE 8,,,,,,4,,,6
37,ALTERNATIVE 8,,,,,,4,,,7
38,ELECTIVE 9,,,,,,4,,,7
39,ELECTIVE 10,,,,,,4,,,8
40,ELECTIVE 11,,,,,,3,,,8
11,SYN 100,SYN,100,9;10,,,4,,,9
41,HIGH - IMPACT,,,,,,4,,,10
42,ELECTIVE 12,,,,,,4,,,11
43,UD ELECTIVE,,,,,,4,,,12
44,ELECTIVE 13,,,,,,4,,,12
