Curriculum,International Studies-Sociology,,,,,,,,,
Degree Plan,International Studies-Sociology/ Warren,,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,,
Degree Type,BA,,,,,,,,,
System Type,Quarter,,,,,,,,,
CIP,30.2001,,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
7,LANGUAGE 1,,,,,,5,,,1
8,LANGUAGE 2,,,,,,5,,,2
9,LANGUAGE 3,,,,,,5,,,3
10,LANGUAGE 4,,,,,,5,,,4
11,GE / CCER,,,,,,4,,,5
1,INTL 100,INTL,100,3,,,4,,,5
12,DF1 - SOCIOLOGY,,,,,,4,,,6
2,INTL 101 / 102 1,INTL,101,1,,,4,,,6
13,GE / DEI,,,,,,4,,,6
14,EAP / OAP (RECOMMENDED),,,,,,16,,,7
15,IE1 - INTERDISC ELECTIVE (RR1),,,,,,4,,,8
16,DF2 - SOCIOLOGY,,,,,,4,,,8
17,INTL 101 / 102 2,INTL,101,1,,,4,,,8
18,DF3 - SOCIOLOGY (RR2),,,,,,4,,,9
19,IE2 - INTERDISC ELECTIVE,,,,,,4,,,9
20,DF4 - SOCIOLOGY,,,,,,4,,,9
21,DF5 - SOCIOLOGY (RR3),,,,,,4,,,10
22,IE3 - INTERDISC ELECTIVE,,,,,,4,,,11
23,DF6 - SOCIOLOGY,,,,,,4,,,11
24,DF7 - SOCIOLOGY,,,,,,4,,,12
25,DF8 - SOCIOLOGY,,,,,,4,,,12
Additional Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
3,WCWP 10A,WCWP,10A,,,,4,,,1
26,GE 1,,,,,,4,,,1
4,WCWP 10B,WCWP,10B,3,,,4,,,2
27,GE 2,,,,,,4,,,2
28,GE 3,,,,,,4,,,2
5,PHIL / POLI 27,POLI,27,3;4,,,4,,,3
29,GE 4,,,,,,4,,,3
30,GE 5,,,,,,4,,,3
6,PHIL / POLI 28,POLI,28,5,,,4,,,4
31,GE 6,,,,,,4,,,4
32,GE 7,,,,,,4,,,4
33,GE 8,,,,,,4,,,5
34,GE 9,,,,,,4,,,5
35,GE 10,,,,,,4,,,6
36,GE 11,,,,,,4,,,8
37,GE 12,,,,,,4,,,9
38,ELECTIVE 1,,,,,,4,,,10
39,ELECTIVE 2,,,,,,4,,,10
40,ELECTIVE 3,,,,,,4,,,11
41,ELECTIVE 4,,,,,,4,,,12
