Curriculum,Linguistics(Specialization in Cognition & Language)
Institution,"University of California, San Diego"
Degree Type,BA
System Type,Quarter
CIP,30.2501
Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
7,LANGUAGE REQUIREMENT 1,,,,,,5,,
8,LANGUAGE REQUIREMENT 2,,,,,,5,,
9,LANGUAGE REQUIREMENT 3,,,,,,5,,
1,LIGN 101,LIGN,101,,,,4,,
10,LANGUAGE REQUIREMENT 4,,,,,,5,,
11,LIGN ELECTIVE FROM LIST 1,,,,,,4,,
12,LIGN ELECTIVE FROM LIST 2,,,,,,4,,
13,LIGN ELECTIVE FROM LIST 3,,,,,,4,,
2,LIGN 110,LIGN,110,1,,,4,,
14,LIGN ELECTIVE 1,,,,,,4,,
3,LIGN 111,LIGN,111,2,,,4,,
15,LIGN ELECTIVE FROM LIST 4,,,,,,4,,
4,LIGN 120,LIGN,120,1,,,4,,
16,LIGN ELECTIVE 2,,,,,,4,,
5,LIGN 121,LIGN,121,1,,,4,,
6,LIGN 130,LIGN,130,1,,,4,,
