Curriculum,Speculative Design,,,,,,,,,
Degree Plan,Speculative Design/ Warren,,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,,
Degree Type,BA,,,,,,,,,
System Type,Quarter,,,,,,,,,
CIP,50.0401,,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,VIS 30,VIS,30,,,,4,,,1
10,FOUNDATION ELECTIVE 1,,,,,,4,,,1
2,VIS 11,VIS,11,,,,4,,,2
11,FOUNDATION ELECTIVE 2,,,,,,4,,,2
3,VIS 41,VIS,41,,,,4,,,3
12,FOUNDATION HISTORY,,,,,,4,,,3
13,INTERMEDIATE LECTURE 1,,,,,,4,,,4
14,HISTORY & THEORY 1,,,,,,4,,,4
4,VIS 135,VIS,135,1;3,,,4,,,5
15,INTERMEDIATE LECTURE 2,,,,,,4,,,5
16,GE / CCER,,,,,,4,,,5
17,INTERMEDIATE LECTURE 3,,,,,,4,,,6
18,HISTORY & THEORY 2,,,,,,4,,,6
19,GE / DEI,,,,,,4,,,6
20,INTERMEDIATE STUDIO 1,,,,,,4,,,7
21,INTERMEDIATE STUDIO 2,,,,,,4,,,8
22,ADVANCED ELECTIVE 1,,,,,,4,,,9
23,ADVANCED ELECTIVE 2,,,,,,4,,,10
24,ADVANCED ELECTIVE 3,,,,,,4,,,11
5,VIS190,VIS,190,4,,,4,,,12
Additional Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
6,WCWP 10A,WCWP,10A,,,,4,,,1
25,GE 1,,,,,,4,,,1
7,WCWP 10B,WCWP,10B,6,,,4,,,2
26,GE 2,,,,,,4,,,2
8,PHIL / POLI 27,POLI,27,6;7,,,4,,,3
27,GE 3,,,,,,4,,,3
9,PHIL / POLI 28,POLI,28,8,,,4,,,4
28,GE 4,,,,,,4,,,4
29,GE 5,,,,,,4,,,5
30,ELECTIVE 1,,,,,,4,,,6
31,GE 6,,,,,,4,,,7
32,GE 7,,,,,,4,,,7
33,ELECTIVE 2,,,,,,4,,,7
34,GE 8,,,,,,4,,,8
35,GE 9,,,,,,4,,,8
36,ELECTIVE 3,,,,,,4,,,8
37,GE 10,,,,,,4,,,9
38,GE 11,,,,,,4,,,9
39,ELECTIVE 4,,,,,,4,,,9
40,GE 12,,,,,,4,,,10
41,UD ELECTIVE 1,,,,,,4,,,10
42,UD ELECTIVE 2,,,,,,4,,,11
43,UD ELECTIVE 3,,,,,,4,,,11
44,ELECTIVE 5,,,,,,4,,,12
45,ELECTIVE 6,,,,,,4,,,12
