Curriculum,Critical Gender Studies
Institution,"University of California, San Diego"
Degree Type,BA
System Type,Quarter
CIP,05.0299
Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
1,CGS 2A,CGS,2A,,,,4,,
2,CGS 2B,CGS,2B,,,,4,,
5,CGS UD COURSE 1,,,,,,4,,
6,CGS UD COURSE 2,,,,,,4,,
3,CGS 101,CGS,101,,,,4,,
7,CGS UD COURSE 3,,,,,,4,,
8,CGS UD COURSE 4,,,,,,4,,
9,CGS UD ELECTIVE 1,,,,,,4,,
4,CGS 100,CGS,100,,,,4,,
10,CGS UD ELECTIVE 2,,,,,,4,,
11,CGS UD COURSE 5,,,,,,4,,
12,CGS UD ELECTIVE 3,,,,,,4,,
13,CGS UD COURSE 6,,,,,,4,,
14,CGS UD ELECTIVE 4,,,,,,4,,
15,CGS UD ELECTIVE 5,,,,,,4,,
16,CGS UD ELECTIVE 6,,,,,,4,,
