Curriculum,Critical Gender Studies,,,,,,,,,
Degree Plan,Critical Gender Studies/ Marshall,,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,,
Degree Type,BA,,,,,,,,,
System Type,Quarter,,,,,,,,,
CIP,05.0299,,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,CGS 2A,CGS,2A,,,,4,,,1
2,CGS 2B,CGS,2B,,,,4,,,3
8,CGS UD COURSE 1,,,,,,4,,,4
9,CGS UD COURSE 2,,,,,,4,,,4
3,CGS 101,CGS,101,,,,4,,,5
10,CGS UD COURSE 3,,,,,,4,,,5
11,CGS UD COURSE 4,,,,,,4,,,6
12,CGS UD ELECTIVE 1,,,,,,4,,,6
4,CGS 100,CGS,100,,,,4,,,7
13,CGS UD ELECTIVE 2,,,,,,4,,,7
14,CGS UD COURSE 5,,,,,,4,,,8
15,CGS UD ELECTIVE 3,,,,,,4,,,8
16,CGS UD COURSE 6,,,,,,4,,,9
17,CGS UD ELECTIVE 4,,,,,,4,,,9
18,CGS UD ELECTIVE 5,,,,,,4,,,10
19,CGS UD ELECTIVE 6,,,,,,4,,,11
Additional Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
5,DOC 1 / DEI,DOC,1,,,,4,,,1
20,GE 1,,,,,,4,,,1
21,GE 2,,,,,,4,,,1
6,DOC 2,DOC,2,5,,,6,,,2
22,GE 3,,,,,,4,,,2
23,GE 4,,,,,,4,,,2
24,ELECTIVE 1,,,,,,4,,,2
7,DOC 3,DOC,3,,,,6,,,3
25,GE 5,,,,,,4,,,3
26,ELECTIVE 2,,,,,,4,,,3
27,GE 6,,,,,,4,,,4
28,ELECTIVE 3,,,,,,4,,,4
29,GE 7,,,,,,4,,,5
30,ELECTIVE 4,,,,,,4,,,5
31,GE 8,,,,,,4,,,6
32,ELECTIVE 5,,,,,,4,,,6
33,GE 9,,,,,,4,,,7
34,ELECTIVE 6,,,,,,4,,,7
35,GE 10,,,,,,4,,,8
36,ELECTIVE 7,,,,,,4,,,8
37,ELECTIVE 8,,,,,,4,,,9
38,UD GE 1,,,,,,4,,,10
39,ELECTIVE 9,,,,,,4,,,10
40,UD GE 2,,,,,,4,,,11
41,ELECTIVE 10,,,,,,4,,,11
42,ELECTIVE 11,,,,,,4,,,12
43,ELECTIVE 12,,,,,,4,,,12
44,ELECTIVE 13,,,,,,4,,,12
