Curriculum,Biological Anthropology,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,
Degree Type,BS,,,,,,,,
System Type,Quarter,,,,,,,,
CIP,45.0299,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
1,MATH 10A - B - C / 20A - B - C 1,MATH,10A,,,,4,,
2,BILD 1,BILD,1,,,,4,,
13,MATH 10A - B - C / 20A - B - C 2,MATH,10A,,,,4,,
3,BILD 2,BILD,2,2,,,4,,
4,ANTH 2,ANTH,2,,,,4,,
5,MATH 11 / PSYC 60,MATH,11,,,,4,,
6,ANTH 43 / ANTH 42 / ANTH 5 / SOCI 70 / PSYC 1,ANTH,43,,,,4,,
7,CHEM 6A,CHEM,6A,1,,,4,,
8,CHEM 6B,CHEM,6B,7,,,4,,
9,CHEM 6C,CHEM,6C,8,,,4,,
10,ANTH 101,ANTH,101,,,,4,,
14,ANBI CONCENTRATION 1,,,,,,4,,
11,ANTH 102,ANTH,102,,,,4,,
15,ANBI CONCENTRATION 2,,,,,,4,,
16,ANBI CONCENTRATION 3,,,,,,4,,
12,ANTH 103,ANTH,103,,,,4,,
17,ANBI SKILLS / METHODS,,,,,,4,,
18,ANBI CONCENTRATION 4,,,,,,4,,
19,ANTH UD ELECTIVE 1,,,,,,4,,
20,ANTH UD ELECTIVE 2,,,,,,4,,
21,ANTH UD ELECTIVE 3,,,,,,4,,
22,ANTH UD ELECTIVE 4,,,,,,4,,
