Curriculum,Communication,,,,,,,,,
Degree Plan,Communication/ Marshall,,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,,
Degree Type,BA,,,,,,,,,
System Type,Quarter,,,,,,,,,
CIP,09.0100,,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,COMM 10,COMM,10,,,,4,,,4
2,COMM 100B 1,COMM,100B,1,,,4,,,5
8,COMM INTERMEDIATE / ADVANCED ELECTIVE 1,,,,,,4,,,5
9,COMM 100B 2,COMM,100B,1,,,4,,,6
10,COMM INTERMEDIATE / ADVANCED ELECTIVE 2,,,,,,4,,,6
3,COMM 100A,COMM,100A,1,,,4,,,7
11,COMM INTERMEDIATE / ADVANCED ELECTIVE 3,,,,,,4,,,7
4,COMM 190,COMM,190,1;2,,,4,,,8
12,COMM INTERMEDIATE / ADVANCED ELECTIVE 4,,,,,,4,,,8
13,COMM INTERMEDIATE / ADVANCED ELECTIVE 5,,,,,,4,,,9
14,COMM INTERMEDIATE / ADVANCED ELECTIVE 6,,,,,,4,,,9
15,COMM INTERMEDIATE / ADVANCED ELECTIVE 7,,,,,,4,,,10
16,COMM INTERMEDIATE / ADVANCED ELECTIVE 8,,,,,,4,,,10
Additional Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
5,DOC 1 / UCSD DEI,DOC,1,,,,4,,,1
17,TMC LD GE 1,,,,,,4,,,1
18,TMC LD GE 2,,,,,,4,,,1
19,ELECTIVE 1,,,,,,4,,,1
6,DOC 2,DOC,2,5,,,6,,,2
20,TMC LD GE 3,,,,,,4,,,2
21,TMC LD GE 4,,,,,,4,,,2
22,ELECTIVE 2,,,,,,4,,,2
7,DOC 3,DOC,3,6,,,6,,,3
23,TMC LD GE 5,,,,,,4,,,3
24,TMC LD GE 6,,,,,,4,,,3
25,ELECTIVE 3,,,,,,4,,,3
26,TMC LD GE 7,,,,,,4,,,4
27,TMC LD GE 8,,,,,,4,,,4
28,ELECTIVE 4,,,,,,4,,,4
29,TMC LD BREADTH 1,,,,,,4,,,5
30,UCSD CCER,,,,,,4,,,5
31,TMC LD BREADTH 2,,,,,,4,,,6
32,ELECTIVE 5,,,,,,4,,,6
33,TMC UD BREADTH 1,,,,,,4,,,7
34,ELECTIVE 6,,,,,,4,,,7
35,TMC UD BREADTH 2,,,,,,4,,,8
36,ELECTIVE 7,,,,,,4,,,8
37,UD ELECTIVE,,,,,,4,,,9
38,ELECTIVE 8,,,,,,4,,,10
39,ELECTIVE 9,,,,,,4,,,11
40,ELECTIVE 10,,,,,,4,,,11
41,ELECTIVE 11,,,,,,4,,,11
42,ELECTIVE 12,,,,,,4,,,12
43,ELECTIVE 13,,,,,,4,,,12
44,ELECTIVE 14,,,,,,4,,,12
