Curriculum,Linguistics (Specialization in Speech and Language Sciences),,,,,,,,
Institution,"University of California, San Diego",,,,,,,,
Degree Type,BA,,,,,,,,
System Type,Quarter,,,,,,,,
CIP,30.2501,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
9,LANGUAGE REQUIREMENT 1,,,,,,5,,
10,LANGUAGE REQUIREMENT 2,,,,,,5,,
1,LIGN 101,LIGN,101,,,,4,,
11,LANGUAGE REQUIREMENT 3,,,,,,5,,
2,COGS 14B / PSYC 60 / HDS 60 (STATS REQUIREMENT),COGS,14B,,,,4,,
12,LANGUAGE REQUIREMENT 4,,,,,,5,,
3,LIGN 110,LIGN,110,1,,,4,,
4,LIGN 112 / 113,LIGN,112,3,,,4,,
5,LIGN 111,LIGN,111,3,,,4,,
13,NEUROLINGUISTICS ELECTIVE,,,,,,4,,
6,LIGN 120,LIGN,120,1,,,4,,
14,LANGUAGE DEVELOPMENT ELECTIVE,,,,,,4,,
7,LIGN 121,LIGN,121,1,,,4,,
8,LIGN 130,LIGN,130,1,,,4,,
15,UD ELECTIVE FROM LIST 1,,,,,,4,,
16,UD ELECTIVE FROM LIST 2,,,,,,4,,
17,UD ELECTIVE FROM LIST 3,,,,,,4,,
